date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:42:40	255/255	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:41%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_strongylopoiisi/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_strongylopoiisi/geogebra.3f5.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/)
17:42:40	186456/186456	U-----	200	untouched ('OK')	text/html	etag:%2298024e-2d858-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_paradeigma_5/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_paradeigma_5/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/)
17:42:40	252/252	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:42%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_paradeigma_5/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_paradeigma_5/geogebra.3f8.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/)
17:42:41	27182/27182	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:42%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10920/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10920/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10919/)
17:42:41	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980230-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_2/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_2/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_2/index.html)
17:42:41	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980240-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_4/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_4/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_drastiriotita_4/index.html)
17:42:42	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980245-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_strongylopoiisi/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_strongylopoiisi/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_strongylopoiisi/index.html)
17:42:42	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%2298024c-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_paradeigma_5/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_paradeigma_5/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10918/extras/Experiments-Simulations/GeoGebra/kefa3_1_paradeigma_5/index.html)
17:42:43	21096/21096	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:44%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10920/)
17:42:44	52018/52018	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:44%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/)
17:42:44	16942/16942	U-----	200	untouched ('OK')	text/html	etag:%22980254-422e-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/extras/Experiments-Simulations/GeoGebra/kefa3_4_typopoiimeni_morfi/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/extras/Experiments-Simulations/GeoGebra/kefa3_4_typopoiimeni_morfi/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/)
17:42:45	258/258	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:46%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/extras/Experiments-Simulations/GeoGebra/kefa3_4_typopoiimeni_morfi/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/extras/Experiments-Simulations/GeoGebra/kefa3_4_typopoiimeni_morfi/geogebra.45b.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/)
17:42:46	23580/23580	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:47%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10923/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10923/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/)
17:42:46	70929/70929	U-----	200	untouched ('OK')	text/html	etag:%2298025c-11511-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/extras/Experiments-Simulations/GeoGebra/kefa3_5_monades_metrisis/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/extras/Experiments-Simulations/GeoGebra/kefa3_5_monades_metrisis/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/)
17:42:46	256/256	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:48%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/extras/Experiments-Simulations/GeoGebra/kefa3_5_monades_metrisis/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/extras/Experiments-Simulations/GeoGebra/kefa3_5_monades_metrisis/geogebra.46d.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/)
17:42:47	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980253-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/extras/Experiments-Simulations/GeoGebra/kefa3_4_typopoiimeni_morfi/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/extras/Experiments-Simulations/GeoGebra/kefa3_4_typopoiimeni_morfi/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10921/extras/Experiments-Simulations/GeoGebra/kefa3_4_typopoiimeni_morfi/index.html)
17:42:48	23229/23229	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:49%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10924/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10924/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10923/)
17:42:48	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%2298025b-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/extras/Experiments-Simulations/GeoGebra/kefa3_5_monades_metrisis/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/extras/Experiments-Simulations/GeoGebra/kefa3_5_monades_metrisis/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10922/extras/Experiments-Simulations/GeoGebra/kefa3_5_monades_metrisis/index.html)
17:42:49	15328/15328	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:50%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10925/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10925/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10924/)
17:42:50	45771/45771	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:51%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10925/)
17:42:51	21725/21725	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:52%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10927/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10927/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:51	38895/38895	U-----	200	untouched ('OK')	text/html	etag:%22980270-97ef-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_drastiriotita_3/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_drastiriotita_3/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:51	255/255	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:53%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_drastiriotita_3/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_drastiriotita_3/geogebra.4c4.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:52	16632/16632	U-----	200	untouched ('OK')	text/html	etag:%22980278-40f8-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_a/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_a/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:52	267/267	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:54%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_a/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_a/geogebra.4c7.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:52	12828/12828	U-----	200	untouched ('OK')	text/html	etag:%2298027d-321c-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_b/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_b/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:53	267/267	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:54%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_b/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_b/geogebra.4ca.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:53	12992/12992	U-----	200	untouched ('OK')	text/html	etag:%22980263-32c0-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_11/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_11/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:53	249/249	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:55%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_11/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_11/geogebra.4cd.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:54	9440/9440	U-----	200	untouched ('OK')	text/html	etag:%2298026a-24e0-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_12/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_12/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:54	249/249	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:42:55%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_12/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_12/geogebra.4d0.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:54	2075/2075	U-----	200	untouched ('OK')	text/html	etag:%2298067b-81b-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Turtleworld/Kefa4_1_askisi_15/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Turtleworld/Kefa4_1_askisi_15/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/)
17:42:56	39658/39658	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:42:57%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10927/)
17:42:56	2100/2100	U-----	200	untouched ('OK')	text/html	etag:%22980682-834-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10927/extras/Experiments-Simulations/Turtleworld/Kefa4_2_drastiriotita_1/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10927/extras/Experiments-Simulations/Turtleworld/Kefa4_2_drastiriotita_1/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10927/)
17:42:57	2100/2100	U-----	200	untouched ('OK')	text/html	etag:%22980687-834-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10927/extras/Experiments-Simulations/Turtleworld/Kefa4_2_drastiriotita_2/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10927/extras/Experiments-Simulations/Turtleworld/Kefa4_2_drastiriotita_2/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10927/)
17:42:57	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%2298026f-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_drastiriotita_3/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_drastiriotita_3/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_drastiriotita_3/index.html)
17:42:58	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980277-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_a/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_a/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_a/index.html)
17:42:58	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%2298027e-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_b/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_b/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_mathainoume_drastiriotita_b/index.html)
17:42:58	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980261-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_11/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_11/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_11/index.html)
17:42:59	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980268-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_12/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_12/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Geogebra/kefa4_1_askisi_12/index.html)
17:42:59	7157/7157	U-----	200	untouched ('OK')	text/html	etag:%22980678-1bf5-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Turtleworld/Kefa4_1_askisi_15/dschInfo.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Turtleworld/Kefa4_1_askisi_15/dschInfo.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10926/extras/Experiments-Simulations/Turtleworld/Kefa4_1_askisi_15/index.html)
17:42:59	18793/18793	U--MC-	200	updated ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:43:01%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10929/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10929/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/)
17:43:00	28847/28847	U-----	200	untouched ('OK')	text/html	etag:%22980292-70af-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Geogebra/kefa4_3_paradeigma_3/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Geogebra/kefa4_3_paradeigma_3/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/)
17:43:00	252/252	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:43:01%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Geogebra/kefa4_3_paradeigma_3/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Geogebra/kefa4_3_paradeigma_3/geogebra.521.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/)
17:43:00	2111/2111	U-----	200	untouched ('OK')	text/html	etag:%2298068d-83f-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Turtleworld/Kefa4_3_paradeigma_3/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Turtleworld/Kefa4_3_paradeigma_3/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/)
17:43:01	17586/17586	U-----	200	untouched ('OK')	text/html	etag:%22980285-44b2-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Geogebra/kefa4_3_paradeigma_4/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Geogebra/kefa4_3_paradeigma_4/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/)
17:43:01	252/252	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Nov%202012%2015:43:03%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Geogebra/kefa4_3_paradeigma_4/geogebra.jar	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Geogebra/kefa4_3_paradeigma_4/geogebra.527.delayed	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/)
17:43:01	9613/9613	U-----	200	untouched ('OK')	text/html	etag:%2298028b-258d-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Geogebra/kefa4_3_askisi_2/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/extras/Experiments-Simulations/Geogebra/kefa4_3_askisi_2/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10928/)
