date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:06:30	10647/10647	---M--	200	added ('OK')	image/png	etag:%229801d4-2997-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_5/images/cc.png	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_5/images/cc.png	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_5/index.html)
17:06:31	71452/71452	---M--	200	added ('OK')	image/jpeg	etag:%22980667-1171c-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_3_b/images/espa-itye.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_3_b/images/espa-itye.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_3_b/index.html)
17:06:35	26803/26803	---M--	200	added ('OK')	image/jpeg	etag:%229801cd-68b3-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_6/images/dsch-ypdbm.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_6/images/dsch-ypdbm.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_6/index.html)
17:06:36	71452/71452	---M--	200	added ('OK')	image/jpeg	etag:%229801d3-1171c-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_5/images/espa-itye.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_5/images/espa-itye.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_5/index.html)
17:06:37	10647/10647	---M--	200	added ('OK')	image/png	etag:%229801cb-2997-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_6/images/cc.png	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_6/images/cc.png	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_6/index.html)
17:06:40	26803/26803	---M--	200	added ('OK')	image/jpeg	etag:%2298066f-68b3-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_7/images/dsch-ypdbm.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_7/images/dsch-ypdbm.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_7/index.html)
17:06:42	10647/10647	---M--	200	added ('OK')	image/png	etag:%2298066e-2997-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_7/images/cc.png	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_7/images/cc.png	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_7/index.html)
17:06:43	71452/71452	---M--	200	added ('OK')	image/jpeg	etag:%229801cc-1171c-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_6/images/espa-itye.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_6/images/espa-itye.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/GeoGebra/kefa1_5_askisi_6/index.html)
17:06:47	26803/26803	---M--	200	added ('OK')	image/jpeg	etag:%22980676-68b3-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_9/images/dsch-ypdbm.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_9/images/dsch-ypdbm.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_9/index.html)
17:06:48	71452/71452	---M--	200	added ('OK')	image/jpeg	etag:%2298066d-1171c-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_7/images/espa-itye.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_7/images/espa-itye.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_7/index.html)
17:06:49	10647/10647	---M--	200	added ('OK')	image/png	etag:%22980675-2997-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_9/images/cc.png	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_9/images/cc.png	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_9/index.html)
17:06:50	16429/16429	---MC-	200	added ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:06:50%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10908/)
17:06:50	8539/8539	---M--	200	added ('OK')	text/css	etag:%229626cf-215b-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/style.css	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/style.css	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10908/)
17:06:50	464996/464996	---M--	200	added ('OK')	application/zip	etag:%22980672-71864-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_9/kefa1_5_askisi_9.zip	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_9/kefa1_5_askisi_9.zip	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/)
17:06:51	3025/3025	---M--	200	added ('OK')	image/jpeg	etag:%22962725-bd1-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/images/imgA200-02.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/images/imgA200-02.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10908/)
17:06:54	39330/39330	---MC-	200	added ('OK')	text/html	date:Mon,%2012%20Nov%202012%2015:06:53%20GMT	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:54	71452/71452	---M--	200	added ('OK')	image/jpeg	etag:%22980677-1171c-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_9/images/espa-itye.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_9/images/espa-itye.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10906/extras/Experiments-Simulations/Scratch/kefa1_5_askisi_9/index.html)
17:06:54	8539/8539	---M--	200	added ('OK')	text/css	etag:%229626cf-215b-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/style.css	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/style.css	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:54	2753/2753	---M--	200	added ('OK')	image/jpeg	etag:%22962bfa-ac1-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/tmpl_activity_icon01.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/tmpl_activity_icon01.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:56	824/824	---M--	200	added ('OK')	image/jpeg	etag:%22962733-338-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-03.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-03.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:56	20622/20622	---M--	200	added ('OK')	image/jpeg	etag:%2296272e-508e-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/images/imgA200-03.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/images/imgA200-03.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10908/)
17:06:56	848/848	---M--	200	added ('OK')	image/jpeg	etag:%2296272f-350-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-04.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-04.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:56	856/856	---M--	200	added ('OK')	image/jpeg	etag:%22962731-358-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-05.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-05.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:56	861/861	---M--	200	added ('OK')	image/jpeg	etag:%22962734-35d-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-06.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-06.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:57	10929/10929	---M--	200	added ('OK')	image/jpeg	etag:%22962730-2ab1-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-01.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-01.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:57	5288/5288	---M--	200	added ('OK')	image/jpeg	etag:%22962736-14a8-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-02.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-02.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:57	2380/2380	---M--	200	added ('OK')	image/jpeg	etag:%22962735-94c-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-07.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-07.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:58	45200/45200	---M--	200	added ('OK')	image/jpeg	etag:%2296272c-b090-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/images/imgA200-01.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/images/imgA200-01.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10908/)
17:06:58	832/832	---M--	200	added ('OK')	image/jpeg	etag:%22962737-340-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-09.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-09.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:58	3784/3784	---M--	200	added ('OK')	image/jpeg	etag:%22962732-ec8-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-08.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-08.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:58	816/816	---M--	200	added ('OK')	image/jpeg	etag:%2296273f-330-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-10.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-10.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:58	832/832	---M--	200	added ('OK')	image/jpeg	etag:%2296273e-340-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-11.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-11.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:58	853/853	---M--	200	added ('OK')	image/jpeg	etag:%2296273d-355-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-12.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-12.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:58	840/840	---M--	200	added ('OK')	image/jpeg	etag:%22962740-348-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-13.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-13.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:59	817/817	---M--	200	added ('OK')	image/jpeg	etag:%22962738-331-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-14.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-14.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:06:59	49703/49703	---M--	200	added ('OK')	text/html	etag:%229801e4-c227-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_2/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_2/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:01	3377/3377	---M--	200	added ('OK')	image/png	etag:%229626de-d31-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/experiment.png	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/experiment.png	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:01	4231/4231	---M--	200	added ('OK')	image/jpeg	etag:%2296273c-1087-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-15.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-15.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:02	51455/51455	---M--	200	added ('OK')	text/html	etag:%229801f9-c8ff-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_3/index.html	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/extras/Experiments-Simulations/GeoGebra/kefa2_1_drastiriotita_3/index.html	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:04	11201/11201	---M--	200	added ('OK')	image/jpeg	etag:%22962741-2bc1-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-16.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-16.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:04	4024/4024	---M--	200	added ('OK')	image/jpeg	etag:%22962c4f-fb8-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/tmpl_figure_remember1.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/tmpl_figure_remember1.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:04	704/704	---M--	200	added ('OK')	image/jpeg	etag:%2296273a-2c0-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-17.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-17.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:04	7128/7128	---M--	200	added ('OK')	image/jpeg	etag:%22962739-1bd8-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-18.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-18.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:04	700/700	---M--	200	added ('OK')	image/jpeg	etag:%2296273b-2bc-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-19.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-19.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:04	4563/4563	---M--	200	added ('OK')	image/jpeg	etag:%2296274a-11d3-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-20.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-20.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:05	835/835	---M--	200	added ('OK')	image/jpeg	etag:%22962c67-343-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/tmpl_icon_exmpl01.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/tmpl_icon_exmpl01.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:05	6166/6166	---M--	200	added ('OK')	image/jpeg	etag:%22962748-1816-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-21.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-21.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:05	5060/5060	---M--	200	added ('OK')	image/jpeg	etag:%22962749-13c4-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-22.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-22.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:05	1156/1156	---M--	200	added ('OK')	image/jpeg	etag:%22962c79-484-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/tmpl_label_sol.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/tmpl_label_sol.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:06	2156/2156	---M--	200	added ('OK')	image/jpeg	etag:%22962c4b-86c-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/tmpl_figure_example1.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/tmpl_figure_example1.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:06	836/836	---M--	200	added ('OK')	image/jpeg	etag:%22962745-344-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-23.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-23.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:06	3811/3811	---M--	200	added ('OK')	image/jpeg	etag:%22962744-ee3-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-24.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-24.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:07	1041/1041	---M--	200	added ('OK')	image/jpeg	etag:%22962746-411-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-25.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-25.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
17:07:07	848/848	---M--	200	added ('OK')	image/jpeg	etag:%22962747-350-0%22	http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-26.jpg	/var/www/moodle/uploads/book_A/digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10910/images/imgA201-26.jpg	(from http://digitalschool.minedu.gov.gr/modules/ebook/show.php/DSGYM-A200/426/2866,10909/)
